"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"7066","was",2637S,2715.7S,123,"Clinton:","No",7066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7067","in",2637S,2715.7S,123,"Clinton:","No",7067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7068","the",2637S,2715.7S,123,"Clinton:","No",7068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7069","senate",2637S,2715.7S,123,"Clinton:","No",7069,3.38,1.86,3.63,2.29,3.52,2.12,NA,NA,NA,NA,NA,NA,NA
"7070","before",2637S,2715.7S,123,"Clinton:","No",7070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7071","i",2637S,2715.7S,123,"Clinton:","No",7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7072","became",2637S,2715.7S,123,"Clinton:","No",7072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7073","secretary",2637S,2715.7S,123,"Clinton:","No",7073,5.18,1.84,3.8,2.17,6.68,2.26,NA,5.76,1.3,4.66,2.04,5.86,1.62
"7074","of",2637S,2715.7S,123,"Clinton:","No",7074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7075","state",2637S,2715.7S,123,"Clinton:","No",7075,5.73,1.32,3.29,1.85,5.65,1.9,NA,NA,NA,NA,NA,NA,NA
"7076","i've",2637S,2715.7S,123,"Clinton:","No",7076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7077","never",2637S,2715.7S,123,"Clinton:","No",7077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7078","seen",2637S,2715.7S,123,"Clinton:","No",7078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7079","people",2637S,2715.7S,123,"Clinton:","No",7079,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"7080","as",2637S,2715.7S,123,"Clinton:","No",7080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7081","physically",2637S,2715.7S,123,"Clinton:","No",7081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7082","distraught",2637S,2715.7S,123,"Clinton:","No",7082,2.81,1.47,5.64,2.72,3.55,1.64,NA,NA,NA,NA,NA,NA,NA
"7083","as",2637S,2715.7S,123,"Clinton:","No",7083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7084","the",2637S,2715.7S,123,"Clinton:","No",7084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7085","bush",2637S,2715.7S,123,"Clinton:","No",7085,4.75,1.97,2.67,1.74,5,1.85,NA,NA,NA,NA,NA,NA,NA
"7086","administration",2637S,2715.7S,123,"Clinton:","No",7086,4.45,1.36,3.23,2,4.77,2.23,NA,NA,NA,NA,NA,NA,NA
"7087","team",2637S,2715.7S,123,"Clinton:","No",7087,5.91,1.6,3.38,2.06,6.53,2.24,NA,7.43,1.3,5.93,2.23,5.9,2.23
"7088","was",2637S,2715.7S,123,"Clinton:","No",7088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7089","because",2637S,2715.7S,123,"Clinton:","No",7089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7090","of",2637S,2715.7S,123,"Clinton:","No",7090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7091","what",2637S,2715.7S,123,"Clinton:","No",7091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7092","was",2637S,2715.7S,123,"Clinton:","No",7092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7093","happening",2637S,2715.7S,123,"Clinton:","No",7093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7094","to",2637S,2715.7S,123,"Clinton:","No",7094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7095","the",2637S,2715.7S,123,"Clinton:","No",7095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7096","economy",2637S,2715.7S,123,"Clinton:","No",7096,3.64,1.89,5.32,2.23,4.16,1.8,NA,NA,NA,NA,NA,NA,NA
"7097","i",2637S,2715.7S,123,"Clinton:","No",7097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7098","personally",2637S,2715.7S,123,"Clinton:","No",7098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7099","believe",2637S,2715.7S,123,"Clinton:","No",7099,7.05,1.36,3.33,2.15,6.56,2.06,NA,NA,NA,NA,NA,NA,NA
"7100","that",2637S,2715.7S,123,"Clinton:","No",7100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7101","the",2637S,2715.7S,123,"Clinton:","No",7101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7102","steps",2637S,2715.7S,123,"Clinton:","No",7102,4.95,1.36,3,2.11,6.17,2.32,NA,NA,NA,NA,NA,NA,NA
"7103","that",2637S,2715.7S,123,"Clinton:","No",7103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7104","president",2637S,2715.7S,123,"Clinton:","No",7104,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"7105","obama",2637S,2715.7S,123,"Clinton:","No",7105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7106","took",2637S,2715.7S,123,"Clinton:","No",7106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7107","saved",2637S,2715.7S,123,"Clinton:","No",7107,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"7108","the",2637S,2715.7S,123,"Clinton:","No",7108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7109","economy",2637S,2715.7S,123,"Clinton:","No",7109,3.64,1.89,5.32,2.23,4.16,1.8,NA,NA,NA,NA,NA,NA,NA
"7110","he",2637S,2715.7S,123,"Clinton:","No",7110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7111","doesn't",2637S,2715.7S,123,"Clinton:","No",7111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7112","get",2637S,2715.7S,123,"Clinton:","No",7112,6.09,1.57,3.67,2.03,5.65,1.93,NA,NA,NA,NA,NA,NA,NA
"7113","the",2637S,2715.7S,123,"Clinton:","No",7113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7114","credit",2637S,2715.7S,123,"Clinton:","No",7114,5,2.47,4.38,3.02,5,2.63,NA,NA,NA,NA,NA,NA,NA
"7115","he",2637S,2715.7S,123,"Clinton:","No",7115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7116","deserves",2637S,2715.7S,123,"Clinton:","No",7116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7117","for",2637S,2715.7S,123,"Clinton:","No",7117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7118","taking",2637S,2715.7S,123,"Clinton:","No",7118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7119","some",2637S,2715.7S,123,"Clinton:","No",7119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7120","very",2637S,2715.7S,123,"Clinton:","No",7120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7121","hard",2637S,2715.7S,123,"Clinton:","No",7121,4.35,1.97,4.5,2.75,4.96,2.31,-1,5.22,1.82,5.12,2.19,5.59,1.63
"7122","positions",2637S,2715.7S,123,"Clinton:","No",7122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7123","but",2637S,2715.7S,123,"Clinton:","No",7123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7124","it",2637S,2715.7S,123,"Clinton:","No",7124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7125","was",2637S,2715.7S,123,"Clinton:","No",7125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7126","a",2637S,2715.7S,123,"Clinton:","No",7126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7127","terrible",2637S,2715.7S,123,"Clinton:","No",7127,2.1,1.12,4.39,2.66,3.4,2.17,-3,1.93,1.44,6.27,2.44,3.58,2.34
"7128","recession",2637S,2715.7S,123,"Clinton:","No",7128,2.68,1.86,4.7,2.6,3,2,-2,NA,NA,NA,NA,NA,NA
"7129","so",2637S,2715.7S,123,"Clinton:","No",7129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7130","now",2637S,2715.7S,123,"Clinton:","No",7130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7131","we've",2637S,2715.7S,123,"Clinton:","No",7131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7132","dug",2637S,2715.7S,123,"Clinton:","No",7132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7133","ourselves",2637S,2715.7S,123,"Clinton:","No",7133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7134","out",2637S,2715.7S,123,"Clinton:","No",7134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7135","of",2637S,2715.7S,123,"Clinton:","No",7135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7136","it",2637S,2715.7S,123,"Clinton:","No",7136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7137","we're",2637S,2715.7S,123,"Clinton:","No",7137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7138","standing",2637S,2715.7S,123,"Clinton:","No",7138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7139","but",2637S,2715.7S,123,"Clinton:","No",7139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7140","we're",2637S,2715.7S,123,"Clinton:","No",7140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7141","not",2637S,2715.7S,123,"Clinton:","No",7141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7142","yet",2637S,2715.7S,123,"Clinton:","No",7142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7143","running",2637S,2715.7S,123,"Clinton:","No",7143,6.53,2.14,5.52,2.19,5.89,2.18,NA,NA,NA,NA,NA,NA,NA
"7144","so",2637S,2715.7S,123,"Clinton:","No",7144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7145","what",2637S,2715.7S,123,"Clinton:","No",7145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7146","i",2637S,2715.7S,123,"Clinton:","No",7146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7147","am",2637S,2715.7S,123,"Clinton:","No",7147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7148","proposing",2637S,2715.7S,123,"Clinton:","No",7148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7149","is",2637S,2715.7S,123,"Clinton:","No",7149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7150","that",2637S,2715.7S,123,"Clinton:","No",7150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7151","we",2637S,2715.7S,123,"Clinton:","No",7151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7152","invest",2637S,2715.7S,123,"Clinton:","No",7152,6.16,1.72,3.95,1.99,5.94,2.67,NA,5.93,2.1,5.12,2.42,5.88,1.95
"7153","from",2637S,2715.7S,123,"Clinton:","No",7153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7154","the",2637S,2715.7S,123,"Clinton:","No",7154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7155","middle",2637S,2715.7S,123,"Clinton:","No",7155,5.22,1.48,2.85,2.06,5.11,1.49,NA,NA,NA,NA,NA,NA,NA
"7156","out",2637S,2715.7S,123,"Clinton:","No",7156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7157","and",2637S,2715.7S,123,"Clinton:","No",7157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7158","the",2637S,2715.7S,123,"Clinton:","No",7158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7159","ground",2637S,2715.7S,123,"Clinton:","No",7159,5.28,1.56,2.35,1.73,5.5,2.01,NA,5.36,0.95,4.14,1.78,5.14,1.65
"7160","up",2637S,2715.7S,123,"Clinton:","No",7160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7161","not",2637S,2715.7S,123,"Clinton:","No",7161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7162","the",2637S,2715.7S,123,"Clinton:","No",7162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7163","top",2637S,2715.7S,123,"Clinton:","No",7163,6,1.98,4.33,2.31,6.25,2.14,2,NA,NA,NA,NA,NA,NA
"7164","down",2637S,2715.7S,123,"Clinton:","No",7164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7165","that",2637S,2715.7S,123,"Clinton:","No",7165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7166","is",2637S,2715.7S,123,"Clinton:","No",7166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7167","not",2637S,2715.7S,123,"Clinton:","No",7167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7168","going",2637S,2715.7S,123,"Clinton:","No",7168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7169","to",2637S,2715.7S,123,"Clinton:","No",7169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7170","work",2637S,2715.7S,123,"Clinton:","No",7170,5.05,1.73,4.33,2.37,6.12,2,NA,3.96,2.05,5.11,2.28,4.11,2.17
"7171","that",2637S,2715.7S,123,"Clinton:","No",7171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7172","is",2637S,2715.7S,123,"Clinton:","No",7172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7173","why",2637S,2715.7S,123,"Clinton:","No",7173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7174","what",2637S,2715.7S,123,"Clinton:","No",7174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7175","i",2637S,2715.7S,123,"Clinton:","No",7175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7176","have",2637S,2715.7S,123,"Clinton:","No",7176,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"7177","put",2637S,2715.7S,123,"Clinton:","No",7177,5.09,1.23,3.86,2.03,5.94,1.84,NA,NA,NA,NA,NA,NA,NA
"7178","forward",2637S,2715.7S,123,"Clinton:","No",7178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7179","doesn't",2637S,2715.7S,123,"Clinton:","No",7179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7180","add",2637S,2715.7S,123,"Clinton:","No",7180,6.23,1.77,4,2.38,6.79,2.07,NA,NA,NA,NA,NA,NA,NA
"7181","a",2637S,2715.7S,123,"Clinton:","No",7181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7182","penny",2637S,2715.7S,123,"Clinton:","No",7182,6.29,1.9,5.55,2.52,5.4,2.34,NA,5.06,1.7,3.52,1.88,5.06,1.53
"7183","to",2637S,2715.7S,123,"Clinton:","No",7183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7184","the",2637S,2715.7S,123,"Clinton:","No",7184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7185","debt",2637S,2715.7S,123,"Clinton:","No",7185,1.95,0.97,5.93,2.58,3.71,2.56,-2,2.22,1.17,5.68,2.74,3.02,2.16
"7186","but",2637S,2715.7S,123,"Clinton:","No",7186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7187","it",2637S,2715.7S,123,"Clinton:","No",7187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7188","is",2637S,2715.7S,123,"Clinton:","No",7188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7189","the",2637S,2715.7S,123,"Clinton:","No",7189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7190","kind",2637S,2715.7S,123,"Clinton:","No",7190,7.78,1.12,3.19,2.02,7.62,1.79,2,7.59,1.67,4.46,2.55,5.95,1.93
"7191","of",2637S,2715.7S,123,"Clinton:","No",7191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7192","approach",2637S,2715.7S,123,"Clinton:","No",7192,5.45,1.15,4.48,1.91,6.03,2.08,NA,NA,NA,NA,NA,NA,NA
"7193","that",2637S,2715.7S,123,"Clinton:","No",7193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7194","will",2637S,2715.7S,123,"Clinton:","No",7194,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"7195","enable",2637S,2715.7S,123,"Clinton:","No",7195,5.13,2.01,3.95,2.44,5.45,2.56,NA,5.93,1.44,5.1,1.61,5.9,1.78
"7196","more",2637S,2715.7S,123,"Clinton:","No",7196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7197","people",2637S,2715.7S,123,"Clinton:","No",7197,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"7198","to",2637S,2715.7S,123,"Clinton:","No",7198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7199","take",2637S,2715.7S,123,"Clinton:","No",7199,4.82,1.53,4.52,2.27,4.83,2.15,NA,NA,NA,NA,NA,NA,NA
"7200","those",2637S,2715.7S,123,"Clinton:","No",7200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7201","new",2637S,2715.7S,123,"Clinton:","No",7201,7.68,1.29,5.14,2.82,5.22,2.02,NA,NA,NA,NA,NA,NA,NA
"7202","jobs",2637S,2715.7S,123,"Clinton:","No",7202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7203","higher",2637S,2715.7S,123,"Clinton:","No",7203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7204","paying",2637S,2715.7S,123,"Clinton:","No",7204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7205","jobs",2637S,2715.7S,123,"Clinton:","No",7205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7206","we're",2637S,2715.7S,123,"Clinton:","No",7206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7207","beginning",2637S,2715.7S,123,"Clinton:","No",7207,6.39,2.12,3,2.7,5.72,2.27,NA,6.2,2.09,4.87,2.05,6.1,2.09
"7208","to",2637S,2715.7S,123,"Clinton:","No",7208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7209","see",2637S,2715.7S,123,"Clinton:","No",7209,6.27,1.61,3.9,2.28,6,2.29,NA,NA,NA,NA,NA,NA,NA
"7210","some",2637S,2715.7S,123,"Clinton:","No",7210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7211","increase",2637S,2715.7S,123,"Clinton:","No",7211,5.9,1.89,5.06,2.41,6.09,2,1,NA,NA,NA,NA,NA,NA
"7212","in",2637S,2715.7S,123,"Clinton:","No",7212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7213","incomes",2637S,2715.7S,123,"Clinton:","No",7213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7214","and",2637S,2715.7S,123,"Clinton:","No",7214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7215","we",2637S,2715.7S,123,"Clinton:","No",7215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7216","certainly",2637S,2715.7S,123,"Clinton:","No",7216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7217","have",2637S,2715.7S,123,"Clinton:","No",7217,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"7218","had",2637S,2715.7S,123,"Clinton:","No",7218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7219","a",2637S,2715.7S,123,"Clinton:","No",7219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7220","long",2637S,2715.7S,123,"Clinton:","No",7220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7221","string",2637S,2715.7S,123,"Clinton:","No",7221,5.25,1.29,3.8,2.26,5.62,1.96,NA,5.34,1.76,4.36,2.33,5.57,1.64
"7222","of",2637S,2715.7S,123,"Clinton:","No",7222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7223","increasing",2637S,2715.7S,123,"Clinton:","No",7223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7224","jobs",2637S,2715.7S,123,"Clinton:","No",7224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7225","we",2637S,2715.7S,123,"Clinton:","No",7225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7226","have",2637S,2715.7S,123,"Clinton:","No",7226,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"7227","got",2637S,2715.7S,123,"Clinton:","No",7227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7228","to",2637S,2715.7S,123,"Clinton:","No",7228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7229","do",2637S,2715.7S,123,"Clinton:","No",7229,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"7230","more",2637S,2715.7S,123,"Clinton:","No",7230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7231","to",2637S,2715.7S,123,"Clinton:","No",7231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7232","get",2637S,2715.7S,123,"Clinton:","No",7232,6.09,1.57,3.67,2.03,5.65,1.93,NA,NA,NA,NA,NA,NA,NA
"7233","the",2637S,2715.7S,123,"Clinton:","No",7233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7234","whole",2637S,2715.7S,123,"Clinton:","No",7234,5.86,1.49,3.48,2.5,6.24,2.08,NA,NA,NA,NA,NA,NA,NA
"7235","economy",2637S,2715.7S,123,"Clinton:","No",7235,3.64,1.89,5.32,2.23,4.16,1.8,NA,NA,NA,NA,NA,NA,NA
"7236","moving",2637S,2715.7S,123,"Clinton:","No",7236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7237","and",2637S,2715.7S,123,"Clinton:","No",7237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7238","that's",2637S,2715.7S,123,"Clinton:","No",7238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7239","what",2637S,2715.7S,123,"Clinton:","No",7239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7240","i",2637S,2715.7S,123,"Clinton:","No",7240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7241","believe",2637S,2715.7S,123,"Clinton:","No",7241,7.05,1.36,3.33,2.15,6.56,2.06,NA,NA,NA,NA,NA,NA,NA
"7242","i",2637S,2715.7S,123,"Clinton:","No",7242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7243","will",2637S,2715.7S,123,"Clinton:","No",7243,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"7244","be",2637S,2715.7S,123,"Clinton:","No",7244,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"7245","able",2637S,2715.7S,123,"Clinton:","No",7245,6.64,1.79,3.38,2.25,6.17,2.62,NA,6.74,2,4.3,2.17,6.83,2.04
"7246","to",2637S,2715.7S,123,"Clinton:","No",7246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7247","do",2637S,2715.7S,123,"Clinton:","No",7247,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"7248","mr",2715.8S,2727.1S,124,"Wallace:","No",7248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7249","trump",2715.8S,2727.1S,124,"Wallace:","No",7249,4.18,1.68,3.33,1.98,5.86,1.71,NA,NA,NA,NA,NA,NA,NA
"7250","even",2715.8S,2727.1S,124,"Wallace:","No",7250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7251","conservative",2715.8S,2727.1S,124,"Wallace:","No",7251,4.55,2.35,2.65,1.98,4.82,2.24,NA,NA,NA,NA,NA,NA,NA
"7252","economists",2715.8S,2727.1S,124,"Wallace:","No",7252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7253","who",2715.8S,2727.1S,124,"Wallace:","No",7253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7254","have",2715.8S,2727.1S,124,"Wallace:","No",7254,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"7255","looked",2715.8S,2727.1S,124,"Wallace:","No",7255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7256","at",2715.8S,2727.1S,124,"Wallace:","No",7256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7257","your",2715.8S,2727.1S,124,"Wallace:","No",7257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
