"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Debate","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"174","with",104S,267.1S,1,"Lehrer:","No",1,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","an",104S,267.1S,1,"Lehrer:","No",1,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","emphasis",104S,267.1S,1,"Lehrer:","No",1,176,5.26,1.66,4.1,1.87,5,1.78,NA,NA,NA,NA,NA,NA,NA
"177","throughout",104S,267.1S,1,"Lehrer:","No",1,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","on",104S,267.1S,1,"Lehrer:","No",1,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","differences",104S,267.1S,1,"Lehrer:","No",1,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","specifics",104S,267.1S,1,"Lehrer:","No",1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","and",104S,267.1S,1,"Lehrer:","No",1,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","choices",104S,267.1S,1,"Lehrer:","No",1,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","both",104S,267.1S,1,"Lehrer:","No",1,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","candidates",104S,267.1S,1,"Lehrer:","No",1,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","will",104S,267.1S,1,"Lehrer:","No",1,185,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"186","also",104S,267.1S,1,"Lehrer:","No",1,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","have",104S,267.1S,1,"Lehrer:","No",1,187,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"188","two",104S,267.1S,1,"Lehrer:","No",1,188,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"189","minute",104S,267.1S,1,"Lehrer:","No",1,189,5.5,1.47,3.76,2.64,4.17,2.28,NA,NA,NA,NA,NA,NA,NA
"190","closing",104S,267.1S,1,"Lehrer:","No",1,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","statements",104S,267.1S,1,"Lehrer:","No",1,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","the",104S,267.1S,1,"Lehrer:","No",1,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","audience",104S,267.1S,1,"Lehrer:","No",1,193,5.89,2.03,4.91,2.45,5.14,2.49,NA,NA,NA,NA,NA,NA,NA
"194","here",104S,267.1S,1,"Lehrer:","No",1,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","in",104S,267.1S,1,"Lehrer:","No",1,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","the",104S,267.1S,1,"Lehrer:","No",1,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","hall",104S,267.1S,1,"Lehrer:","No",1,197,5.89,1.68,2.57,1.78,4.22,1.9,NA,NA,NA,NA,NA,NA,NA
"198","has",104S,267.1S,1,"Lehrer:","No",1,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","promised",104S,267.1S,1,"Lehrer:","No",1,199,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"200","to",104S,267.1S,1,"Lehrer:","No",1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","remain",104S,267.1S,1,"Lehrer:","No",1,201,5.68,1.39,3.2,1.99,6.58,2.22,NA,NA,NA,NA,NA,NA,NA
"202","silent",104S,267.1S,1,"Lehrer:","No",1,202,5.14,1.98,3.21,2.02,6.59,2.28,NA,4.79,1.97,3.46,2.19,4.96,2.19
"203","no",104S,267.1S,1,"Lehrer:","No",1,203,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
"204","cheers",104S,267.1S,1,"Lehrer:","No",1,204,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"205","applause",104S,267.1S,1,"Lehrer:","No",1,205,7.12,1.35,5.38,1.83,6.56,2,2,7.5,1.5,5.8,2.79,6.48,2.11
"206","boos",104S,267.1S,1,"Lehrer:","No",1,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","hisses",104S,267.1S,1,"Lehrer:","No",1,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","among",104S,267.1S,1,"Lehrer:","No",1,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","other",104S,267.1S,1,"Lehrer:","No",1,209,5.41,1.59,3.48,2.27,6,2.09,NA,NA,NA,NA,NA,NA,NA
"210","noisy",104S,267.1S,1,"Lehrer:","No",1,210,3.21,1.4,5.15,2.57,4.42,2.84,-1,5.02,2.02,6.38,1.78,4.93,1.76
"211","distracting",104S,267.1S,1,"Lehrer:","No",1,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","things",104S,267.1S,1,"Lehrer:","No",1,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","so",104S,267.1S,1,"Lehrer:","No",1,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","we",104S,267.1S,1,"Lehrer:","No",1,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","may",104S,267.1S,1,"Lehrer:","No",1,215,5.55,2.06,3.19,1.86,5.94,2.25,NA,NA,NA,NA,NA,NA,NA
"216","all",104S,267.1S,1,"Lehrer:","No",1,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","concentrate",104S,267.1S,1,"Lehrer:","No",1,217,6.46,1.52,5.11,2.08,6.67,1.43,NA,5.2,1.28,4.65,2.13,4.97,1.75
"218","on",104S,267.1S,1,"Lehrer:","No",1,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","what",104S,267.1S,1,"Lehrer:","No",1,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","the",104S,267.1S,1,"Lehrer:","No",1,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","candidates",104S,267.1S,1,"Lehrer:","No",1,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","have",104S,267.1S,1,"Lehrer:","No",1,222,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"223","to",104S,267.1S,1,"Lehrer:","No",1,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","say",104S,267.1S,1,"Lehrer:","No",1,224,5.91,1.66,4.43,2.48,6.88,1.83,NA,NA,NA,NA,NA,NA,NA
"225","there",104S,267.1S,1,"Lehrer:","No",1,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","is",104S,267.1S,1,"Lehrer:","No",1,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","a",104S,267.1S,1,"Lehrer:","No",1,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","noise",104S,267.1S,1,"Lehrer:","No",1,228,3.36,2.28,5.75,2.59,5.47,2.76,NA,4.93,1.9,4.86,2.3,4.61,1.95
"229","exception",104S,267.1S,1,"Lehrer:","No",1,229,5.25,1.45,4.35,2.4,4.12,2.12,NA,NA,NA,NA,NA,NA,NA
"230","right",104S,267.1S,1,"Lehrer:","No",1,230,7.32,1.49,5,2.6,7.16,1.86,NA,6.45,1.55,4.79,2.18,6.38,1.78
"231","now",104S,267.1S,1,"Lehrer:","No",1,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","though",104S,267.1S,1,"Lehrer:","No",1,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","as",104S,267.1S,1,"Lehrer:","No",1,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","we",104S,267.1S,1,"Lehrer:","No",1,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","welcome",104S,267.1S,1,"Lehrer:","No",1,235,7.27,1.88,3.76,2.26,6.24,2.17,2,NA,NA,NA,NA,NA,NA
"236","president",104S,267.1S,1,"Lehrer:","No",1,236,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"237","obama",104S,267.1S,1,"Lehrer:","No",1,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","and",104S,267.1S,1,"Lehrer:","No",1,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","governor",104S,267.1S,1,"Lehrer:","No",1,239,5.32,1.49,3.65,2.3,6.05,2.46,NA,NA,NA,NA,NA,NA,NA
"240","romney",104S,267.1S,1,"Lehrer:","No",1,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","cheers",104S,267.1S,1,"Lehrer:","No",1,241,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"242","applause",104S,267.1S,1,"Lehrer:","No",1,242,7.12,1.35,5.38,1.83,6.56,2,2,7.5,1.5,5.8,2.79,6.48,2.11
"243","gentlemen",104S,267.1S,1,"Lehrer:","No",1,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","welcome",104S,267.1S,1,"Lehrer:","No",1,244,7.27,1.88,3.76,2.26,6.24,2.17,2,NA,NA,NA,NA,NA,NA
"245","to",104S,267.1S,1,"Lehrer:","No",1,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","you",104S,267.1S,1,"Lehrer:","No",1,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","both",104S,267.1S,1,"Lehrer:","No",1,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","let's",104S,267.1S,1,"Lehrer:","No",1,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","start",104S,267.1S,1,"Lehrer:","No",1,249,6.41,1.53,4.81,2.79,5.5,2.2,NA,NA,NA,NA,NA,NA,NA
"250","the",104S,267.1S,1,"Lehrer:","No",1,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","economy",104S,267.1S,1,"Lehrer:","No",1,251,3.64,1.89,5.32,2.23,4.16,1.8,NA,NA,NA,NA,NA,NA,NA
"252","segment",104S,267.1S,1,"Lehrer:","No",1,252,4.63,1.42,3.61,2.12,5.29,1.83,NA,NA,NA,NA,NA,NA,NA
"253","one",104S,267.1S,1,"Lehrer:","No",1,253,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"254","and",104S,267.1S,1,"Lehrer:","No",1,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","let's",104S,267.1S,1,"Lehrer:","No",1,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","begin",104S,267.1S,1,"Lehrer:","No",1,256,6.44,2.04,2.85,2.23,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"257","with",104S,267.1S,1,"Lehrer:","No",1,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","jobs",104S,267.1S,1,"Lehrer:","No",1,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","what",104S,267.1S,1,"Lehrer:","No",1,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","are",104S,267.1S,1,"Lehrer:","No",1,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","the",104S,267.1S,1,"Lehrer:","No",1,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","major",104S,267.1S,1,"Lehrer:","No",1,262,5.52,1.36,4.24,2.72,5.28,1.67,NA,NA,NA,NA,NA,NA,NA
"263","differences",104S,267.1S,1,"Lehrer:","No",1,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","between",104S,267.1S,1,"Lehrer:","No",1,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","the",104S,267.1S,1,"Lehrer:","No",1,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","two",104S,267.1S,1,"Lehrer:","No",1,266,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"267","of",104S,267.1S,1,"Lehrer:","No",1,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","you",104S,267.1S,1,"Lehrer:","No",1,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","about",104S,267.1S,1,"Lehrer:","No",1,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","how",104S,267.1S,1,"Lehrer:","No",1,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","you",104S,267.1S,1,"Lehrer:","No",1,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","would",104S,267.1S,1,"Lehrer:","No",1,272,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"273","go",104S,267.1S,1,"Lehrer:","No",1,273,6.32,1.25,4.86,2.41,5.33,2.11,NA,NA,NA,NA,NA,NA,NA
"274","about",104S,267.1S,1,"Lehrer:","No",1,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","creating",104S,267.1S,1,"Lehrer:","No",1,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","new",104S,267.1S,1,"Lehrer:","No",1,276,7.68,1.29,5.14,2.82,5.22,2.02,NA,NA,NA,NA,NA,NA,NA
"277","jobs",104S,267.1S,1,"Lehrer:","No",1,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","you",104S,267.1S,1,"Lehrer:","No",1,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","have",104S,267.1S,1,"Lehrer:","No",1,279,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"280","two",104S,267.1S,1,"Lehrer:","No",1,280,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"281","minutes",104S,267.1S,1,"Lehrer:","No",1,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","each",104S,267.1S,1,"Lehrer:","No",1,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","of",104S,267.1S,1,"Lehrer:","No",1,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","you",104S,267.1S,1,"Lehrer:","No",1,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","have",104S,267.1S,1,"Lehrer:","No",1,285,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"286","two",104S,267.1S,1,"Lehrer:","No",1,286,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"287","minutes",104S,267.1S,1,"Lehrer:","No",1,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","to",104S,267.1S,1,"Lehrer:","No",1,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","start",104S,267.1S,1,"Lehrer:","No",1,289,6.41,1.53,4.81,2.79,5.5,2.2,NA,NA,NA,NA,NA,NA,NA
"290","the",104S,267.1S,1,"Lehrer:","No",1,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","coin",104S,267.1S,1,"Lehrer:","No",1,291,6.55,1.34,3.13,2.2,6.24,2.11,NA,6.02,1.96,4.29,2.48,5.66,1.68
"292","toss",104S,267.1S,1,"Lehrer:","No",1,292,5,1.67,4.18,1.99,5.77,2.27,NA,NA,NA,NA,NA,NA,NA
"293","has",104S,267.1S,1,"Lehrer:","No",1,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","determined",104S,267.1S,1,"Lehrer:","No",1,294,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"295","mr",104S,267.1S,1,"Lehrer:","No",1,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","president",104S,267.1S,1,"Lehrer:","No",1,296,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"297","you",104S,267.1S,1,"Lehrer:","No",1,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","go",104S,267.1S,1,"Lehrer:","No",1,298,6.32,1.25,4.86,2.41,5.33,2.11,NA,NA,NA,NA,NA,NA,NA
"299","first",104S,267.1S,1,"Lehrer:","No",1,299,7.33,1.28,4.9,2.83,6.38,2.32,NA,6.89,2.22,6.14,2.48,7.21,1.93
"300","well",267.4S,393.2S,2,"Obama:","No",1,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","thank",267.4S,393.2S,2,"Obama:","No",1,301,7.77,1.41,3.33,2.31,6.89,1.91,2,NA,NA,NA,NA,NA,NA
"302","you",267.4S,393.2S,2,"Obama:","No",1,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","very",267.4S,393.2S,2,"Obama:","No",1,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","much",267.4S,393.2S,2,"Obama:","No",1,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","jim",267.4S,393.2S,2,"Obama:","No",1,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","for",267.4S,393.2S,2,"Obama:","No",1,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","this",267.4S,393.2S,2,"Obama:","No",1,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","opportunity",267.4S,393.2S,2,"Obama:","No",1,308,7.1,1.45,5.5,2.89,7.11,2.02,2,7.41,1.52,6.47,1.83,6.59,1.68
"309","i",267.4S,393.2S,2,"Obama:","No",1,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","want",267.4S,393.2S,2,"Obama:","No",1,310,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"311","to",267.4S,393.2S,2,"Obama:","No",1,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","thank",267.4S,393.2S,2,"Obama:","No",1,312,7.77,1.41,3.33,2.31,6.89,1.91,2,NA,NA,NA,NA,NA,NA
"313","governor",267.4S,393.2S,2,"Obama:","No",1,313,5.32,1.49,3.65,2.3,6.05,2.46,NA,NA,NA,NA,NA,NA,NA
"314","romney",267.4S,393.2S,2,"Obama:","No",1,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","and",267.4S,393.2S,2,"Obama:","No",1,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","the",267.4S,393.2S,2,"Obama:","No",1,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","university",267.4S,393.2S,2,"Obama:","No",1,317,6.95,1.15,4.24,2.36,5.7,2.58,NA,NA,NA,NA,NA,NA,NA
"318","of",267.4S,393.2S,2,"Obama:","No",1,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","denver",267.4S,393.2S,2,"Obama:","No",1,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","for",267.4S,393.2S,2,"Obama:","No",1,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","your",267.4S,393.2S,2,"Obama:","No",1,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","hospitality",267.4S,393.2S,2,"Obama:","No",1,322,7.27,1.72,3.33,2.24,7.09,1.72,NA,NA,NA,NA,NA,NA,NA
"323","there",267.4S,393.2S,2,"Obama:","No",1,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","are",267.4S,393.2S,2,"Obama:","No",1,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","a",267.4S,393.2S,2,"Obama:","No",1,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","lot",267.4S,393.2S,2,"Obama:","No",1,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","of",267.4S,393.2S,2,"Obama:","No",1,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","points",267.4S,393.2S,2,"Obama:","No",1,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","that",267.4S,393.2S,2,"Obama:","No",1,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","i",267.4S,393.2S,2,"Obama:","No",1,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","want",267.4S,393.2S,2,"Obama:","No",1,331,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"332","to",267.4S,393.2S,2,"Obama:","No",1,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","make",267.4S,393.2S,2,"Obama:","No",1,333,6.09,1.6,3.67,2.33,6.22,2.32,NA,NA,NA,NA,NA,NA,NA
"334","tonight",267.4S,393.2S,2,"Obama:","No",1,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","but",267.4S,393.2S,2,"Obama:","No",1,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","the",267.4S,393.2S,2,"Obama:","No",1,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","most",267.4S,393.2S,2,"Obama:","No",1,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","important",267.4S,393.2S,2,"Obama:","No",1,338,6.82,1.4,4.71,2.35,6.39,1.97,2,NA,NA,NA,NA,NA,NA
"339","one",267.4S,393.2S,2,"Obama:","No",1,339,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"340","is",267.4S,393.2S,2,"Obama:","No",1,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","that",267.4S,393.2S,2,"Obama:","No",1,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","20",267.4S,393.2S,2,"Obama:","No",1,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","years",267.4S,393.2S,2,"Obama:","No",1,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","ago",267.4S,393.2S,2,"Obama:","No",1,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","i",267.4S,393.2S,2,"Obama:","No",1,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","became",267.4S,393.2S,2,"Obama:","No",1,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","the",267.4S,393.2S,2,"Obama:","No",1,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","luckiest",267.4S,393.2S,2,"Obama:","No",1,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","man",267.4S,393.2S,2,"Obama:","No",1,349,5.42,1.22,4.36,2.49,5.44,2.24,NA,6.73,1.7,5.24,2.31,5.53,2.23
"350","on",267.4S,393.2S,2,"Obama:","No",1,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","earth",267.4S,393.2S,2,"Obama:","No",1,351,6.83,1.28,5.04,2.65,5.69,2.15,NA,7.15,1.67,4.24,2.49,5.61,2.3
"352","because",267.4S,393.2S,2,"Obama:","No",1,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","michelle",267.4S,393.2S,2,"Obama:","No",1,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","obama",267.4S,393.2S,2,"Obama:","No",1,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","agreed",267.4S,393.2S,2,"Obama:","No",1,355,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"356","to",267.4S,393.2S,2,"Obama:","No",1,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","marry",267.4S,393.2S,2,"Obama:","No",1,357,7.09,2.2,5.52,2.96,5.67,2.33,NA,6.68,2.36,6.14,2.76,5.18,2.54
"358","me",267.4S,393.2S,2,"Obama:","No",1,358,NA,NA,NA,NA,NA,NA,NA,8.06,1.29,5.97,2.66,7.88,1.6
"359","laughter",267.4S,393.2S,2,"Obama:","No",1,359,8.05,1.57,5.39,2.88,7.02,2.08,NA,8.45,1.08,6.75,2.5,6.45,2.45
"360","and",267.4S,393.2S,2,"Obama:","No",1,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","so",267.4S,393.2S,2,"Obama:","No",1,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","i",267.4S,393.2S,2,"Obama:","No",1,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","just",267.4S,393.2S,2,"Obama:","No",1,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","want",267.4S,393.2S,2,"Obama:","No",1,364,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"365","to",267.4S,393.2S,2,"Obama:","No",1,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","wish",267.4S,393.2S,2,"Obama:","No",1,366,7.14,1.77,3.38,2.33,6.5,2.33,1,7.09,2,5.16,2.62,5.28,2.09
"367","sweetie",267.4S,393.2S,2,"Obama:","No",1,367,7.56,1.62,4.35,2.78,5.89,1.71,NA,NA,NA,NA,NA,NA,NA
